"DateTime","Surface soil moisture - USDA SMAP: avg","Surface soil moisture - USDA SMAP: avg"
"2018-09-29 00:00:00",24.123512268066406,24.123512268066406
"2018-10-02 00:00:00",23.823835372924805,23.823835372924805
"2018-10-05 00:00:00",23.609375,23.609375
"2018-10-08 00:00:00",23.142576217651367,23.142576217651367
"2018-10-11 00:00:00",22.509830474853516,22.509830474853516
"2018-10-14 00:00:00",21.398836135864258,21.398836135864258
"2018-10-17 00:00:00",19.920618057250977,19.920618057250977
"2018-10-20 00:00:00",18.01223373413086,18.01223373413086
"2018-10-23 00:00:00",18.721288681030273,18.721288681030273
"2018-10-26 00:00:00",16.951705932617188,16.951705932617188
"2018-10-29 00:00:00",18.405784606933594,18.405784606933594
"2018-11-01 00:00:00",16.47832679748535,16.47832679748535
"2018-11-04 00:00:00",15.382604598999023,15.382604598999023
"2018-11-07 00:00:00",14.67839527130127,14.67839527130127
"2018-11-10 00:00:00",12.911136627197266,12.911136627197266
"2018-11-13 00:00:00",11.808266639709473,11.808266639709473
"2018-11-16 00:00:00",11.18787956237793,11.18787956237793
"2018-11-19 00:00:00",11.144781112670898,11.144781112670898
"2018-11-22 00:00:00",9.81390380859375,9.81390380859375
"2018-11-25 00:00:00",9.222792625427246,9.222792625427246
"2018-11-28 00:00:00",8.769055366516113,8.769055366516113
"2018-12-01 00:00:00",8.136651992797852,8.136651992797852
"2018-12-04 00:00:00",7.625013828277588,7.625013828277588
"2018-12-07 00:00:00",6.9192304611206055,6.9192304611206055
"2018-12-10 00:00:00",6.525033950805664,6.525033950805664
"2018-12-13 00:00:00",6.419352054595947,6.419352054595947
"2018-12-16 00:00:00",5.814150333404541,5.814150333404541
"2018-12-19 00:00:00",5.74587345123291,5.74587345123291
"2018-12-22 00:00:00",5.309571743011475,5.309571743011475
"2018-12-25 00:00:00",4.9862060546875,4.9862060546875
"2018-12-28 00:00:00",4.727768898010254,4.727768898010254
"2019-01-03 00:00:00",4.3182902336120605,4.3182902336120605
"2019-01-06 00:00:00",4.171636581420898,4.171636581420898
"2019-01-09 00:00:00",3.985701084136963,3.985701084136963
"2019-01-12 00:00:00",3.9747509956359863,3.9747509956359863
"2019-01-15 00:00:00",3.954892873764038,3.954892873764038
"2019-01-18 00:00:00",3.9536898136138916,3.9536898136138916
"2019-01-21 00:00:00",4.361606597900391,4.361606597900391
"2019-01-24 00:00:00",3.8230831623077393,3.8230831623077393
"2019-01-27 00:00:00",3.7649567127227783,3.7649567127227783
"2019-01-30 00:00:00",3.9924211502075195,3.9924211502075195
"2019-02-02 00:00:00",5.517977237701416,5.517977237701416
"2019-02-05 00:00:00",5.121208190917969,5.121208190917969
"2019-02-08 00:00:00",4.4430060386657715,4.4430060386657715
"2019-02-11 00:00:00",4.00588321685791,4.00588321685791
"2019-02-14 00:00:00",3.7848010063171387,3.7848010063171387
"2019-02-17 00:00:00",3.7745633125305176,3.7745633125305176
